userId,movieId,rating,timestamp
334,356,4.0,1225478059
186,1204,4.0,1031072742
57,2478,2.0,965798609
465,2353,4.0,959896270
477,5481,3.5,1200941907
288,553,3.0,1014821680
382,31685,3.5,1515175071
141,2694,3.0,1513132111
246,6365,4.5,1354125012
474,6620,4.5,1075989401
492,704,4.0,863976567
381,1035,4.0,1200824251
421,5008,4.5,1311494456
453,1676,1.0,1005967944
139,106489,4.0,1453925048
599,6998,2.0,1519180075
480,593,4.5,1179160242
373,6,5.0,846830247
203,4896,3.5,1390094907
590,4776,3.5,1258419714
186,5472,3.0,1031072794
391,2908,5.0,1030825032
464,4993,5.0,1275549389
580,367,3.5,1167674978
177,1544,2.5,1435534418
610,40412,5.0,1479545629
35,235,4.0,830939733
590,4027,4.0,1258421033
387,785,2.5,1094938412
484,780,3.0,1342295820
57,1614,2.0,972174978
599,5309,2.0,1498510179
489,1249,4.0,1335868861
280,31685,3.0,1348533373
117,747,3.0,844163992
561,1552,2.5,1491091440
387,2315,1.0,1095121644
217,2331,2.0,955943681
182,4267,3.5,1075765282
177,11,3.0,1435890660
91,3893,3.0,1112716655
169,1246,5.0,1078284867
230,5502,4.0,1196304849
36,4220,2.0,1100803825
47,391,4.5,1496206564
219,54768,0.5,1194931879
84,326,3.0,857653794
19,3,3.0,965707636
308,44555,1.5,1421373877
418,102903,4.0,1461868106
414,650,3.0,961516716
32,361,4.0,856737270
57,1747,4.0,969753562
490,63082,3.5,1328145244
210,147372,4.5,1527266209
415,223,4.0,1382470378
222,95720,2.5,1391348276
274,6695,2.0,1197189987
605,8666,2.0,1277176988
599,2080,2.5,1519122108
82,6503,3.0,1084466391
111,79592,3.0,1516141839
489,2302,1.0,1334170518
603,1554,3.0,954482557
177,68135,3.0,1435526906
288,1025,2.0,978469270
19,2034,2.0,965703973
93,1784,5.0,942766804
353,280,5.0,831940050
492,7,3.0,863976055
274,64839,3.5,1247504845
78,780,3.5,1252575127
183,2288,2.0,992331493
561,5673,3.5,1491092520
555,1958,4.0,978821716
414,2803,2.0,961682185
66,523,4.0,1113190866
480,6003,3.5,1179161261
527,5250,5.0,1033175227
387,5294,3.0,1163921192
288,1148,4.0,1071523220
304,457,5.0,891173460
309,4339,3.5,1086565822
328,2090,3.0,1494211400
331,3578,4.5,1537157651
551,84152,4.5,1504321142
424,2459,5.0,1457902376
474,5826,3.5,1079359153
610,344,3.0,1479544704
219,44665,3.5,1194686159
489,61160,1.5,1333659372
103,4816,3.5,1431968287
344,586,5.0,1420496646
610,55290,4.0,1493845347
556,63992,2.5,1534321030
610,909,4.5,1494273054
414,4954,4.0,1008691042
93,60,4.0,942946445
139,89745,2.5,1453924402
199,1909,3.0,940456648
57,303,2.0,965798410
200,913,4.0,1229876484
233,6016,3.5,1529334235
104,53466,3.0,1313833961
89,2294,3.5,1520408531
448,1391,4.0,1019124675
480,3671,0.5,1179160897
219,3593,0.5,1195944566
572,1196,5.0,945888912
346,2467,4.0,1125858366
489,2990,3.5,1333233999
387,3635,3.5,1094938823
603,2115,3.0,953928033
125,166528,3.0,1485508572
479,435,3.0,1039362056
453,3863,2.0,972621130
21,96079,4.0,1419795339
438,4995,4.0,1105650222
123,85414,4.5,1448382206
448,46974,2.0,1252187976
365,1265,2.5,1488332858
434,2700,4.5,1270606761
183,1370,5.0,992331702
253,44555,4.5,1286643910
57,380,4.0,965797484
474,3470,3.5,1135647249
125,1580,4.0,1474569886
330,364,3.0,1285904992
68,8810,2.5,1261623188
182,2971,4.5,1070162575
113,550,2.0,980051988
111,53322,3.5,1516141114
387,1175,3.5,1185170924
42,490,3.0,996220133
182,3267,3.5,1055167590
452,260,5.0,1013394673
36,1372,3.0,1100803549
599,1721,3.0,1498524231
448,5060,4.0,1019127145
18,155168,4.0,1457551336
603,1391,5.0,963177704
219,3617,2.5,1195349155
82,590,3.5,1084467708
313,2006,3.0,1030556008
64,41566,4.0,1161520426
608,3534,2.5,1117490870
414,33495,2.5,1216150669
474,33660,4.0,1140208911
594,145,4.0,1108975153
474,6515,4.5,1111412832
87,4023,3.5,1270703090
564,2011,4.0,1478453896
95,3702,5.0,1105400825
307,553,4.5,1186161647
160,1291,3.0,971113554
480,4015,1.5,1179165942
106,4896,5.0,1467360453
302,1198,5.0,854473396
232,1028,3.5,1085353465
113,2749,4.0,980307472
610,5903,3.5,1493845441
500,2858,5.0,1005527724
221,2300,4.5,1111178018
130,595,2.0,832589583
219,4878,3.5,1194686066
414,45880,3.0,1188919908
380,704,3.0,1495234943
182,2857,4.0,1066667577
127,2100,2.0,1263527048
414,5461,2.5,1069804848
489,49286,4.5,1333656314
42,2146,4.0,996258824
277,780,4.0,861812794
434,6857,4.5,1270605213
380,3996,3.0,1494613080
474,27838,4.5,1109360337
68,2881,3.5,1158534837
339,4718,3.5,1460345905
356,2572,4.0,1232431172
219,6863,2.5,1194932057
365,2572,4.0,1488333453
586,78499,4.5,1529903138
269,724,5.0,850865586
429,380,5.0,828124616
247,1207,3.0,1467661227
233,7458,3.0,1530047084
243,62,5.0,837155394
232,34405,3.5,1218165340
599,51545,2.5,1498517108
385,1007,2.0,842892436
226,5500,4.0,1164823715
200,52973,4.0,1229887254
89,73042,5.0,1520408841
181,22,3.0,845469972
610,57274,4.0,1493849136
600,4232,3.5,1237762391
292,10,3.5,1219625069
607,380,4.0,963079014
596,39,4.0,1535827547
407,112556,5.0,1424349215
469,2779,4.0,965425677
555,2100,4.0,978821670
105,60904,4.0,1446572263
219,4306,4.5,1194931848
414,2986,2.0,961515424
462,83827,5.0,1320417319
160,2078,4.0,971619022
484,39446,3.0,1342365573
95,6534,3.5,1071803939
59,2020,5.0,953610464
42,612,2.0,996221474
104,934,3.5,1053336487
227,2396,4.0,1447189667
347,316,3.0,847645635
489,477,3.0,1333297071
525,180,3.5,1476477577
414,170,3.0,961516154
298,88744,3.5,1447598710
510,2918,3.5,1141158961
438,5459,2.0,1105649831
331,54503,5.0,1537157968
460,5903,3.5,1359176993
328,2947,3.5,1494211000
545,2671,4.0,1240358346
274,56715,3.5,1288866184
448,49278,3.0,1202594209
226,260,4.5,1095662595
40,292,3.0,832059012
254,41997,4.5,1180564519
588,316,2.0,839316145
47,53894,3.5,1496206905
603,3183,3.0,963176178
96,1,5.0,964772990
436,145,3.0,833529977
287,168,1.5,1110229852
40,330,3.0,832059921
387,2664,4.0,1118463101
567,105468,2.0,1525288306
599,5047,3.5,1498501263
160,3083,5.0,971112839
46,111,4.0,834788094
249,1499,2.0,1440669184
198,344,4.0,1034137243
292,968,1.0,1015374438
365,2005,3.0,1488333357
580,8427,1.5,1167860808
177,104841,3.0,1435525195
427,5464,4.5,1053070266
514,184471,3.0,1533946968
414,1344,3.5,1073681875
555,3206,3.0,978748364
298,97836,0.5,1466277834
608,1589,4.0,1147794970
599,122627,0.5,1519358228
448,2349,2.0,1019123880
215,1639,3.0,1260909307
475,54272,3.5,1498030718
156,4014,1.5,1106854018
21,106920,2.5,1418846877
426,50872,3.0,1451080765
132,3751,3.0,1157922894
586,6539,5.0,1529899560
288,3769,3.0,976138026
409,2772,1.0,968978168
32,1409,4.0,856736477
177,3916,3.5,1435526087
49,356,4.0,1493089782
525,2942,3.5,1476478464
473,4880,3.5,1169351362
286,500,3.5,1119562073
514,2297,3.0,1533946599
83,1090,1.5,1333842149
600,2087,3.0,1237857885
474,32582,4.5,1138804192
6,189,3.0,845556241
555,2007,5.0,978746187
249,49286,4.0,1354896027
380,172881,3.5,1508436819
422,2288,4.0,986172013
610,120635,1.0,1493850489
368,1957,4.0,971273035
474,2329,4.0,979180103
198,648,3.0,1034139174
219,4890,1.0,1198814589
540,5378,4.0,1179108823
248,122912,4.0,1534591940
167,1917,1.0,1154718679
89,3752,1.5,1520408661
282,3535,4.0,1514068105
318,122886,3.0,1451394515
575,2496,3.0,926510262
169,1097,4.0,1078284561
414,6442,5.0,1055265907
484,4638,4.0,1342297294
274,1729,4.5,1171172415
414,3625,2.0,1050934949
530,349,4.0,843226722
380,96815,2.0,1493421544
193,48385,4.0,1436558646
373,585,1.0,846830247
391,4965,3.0,1030825841
451,852,4.0,854089743
57,158,1.0,972175275
122,87306,4.5,1461562175
134,595,5.0,832841046
356,2353,3.0,1229143513
514,1947,2.0,1534051833
192,380,5.0,835128552
387,858,4.5,1094876298
132,586,2.0,1157922708
177,6753,3.5,1435525482
166,4878,4.0,1188774610
387,6001,3.5,1151441402
356,1235,4.5,1228072625
387,3984,3.0,1095041721
376,2683,2.0,1364994312
288,2959,3.5,1054569349
523,5618,5.0,1503125806
140,1693,3.0,942910010
531,4447,3.0,1032961599
83,7254,3.5,1333170376
27,1276,4.0,965149456
276,104,5.0,858350672
448,102445,3.0,1380312400
599,104017,0.5,1519369145
414,6036,3.0,1053624415
558,5388,3.0,1035415648
168,3152,5.0,1306802028
96,1036,3.0,964772750
610,166528,4.0,1493879365
220,2359,3.5,1230055275
307,16,4.5,1186087665
115,594,3.0,944958085
219,43936,2.5,1195944752
307,2,2.5,1186161482
274,3034,3.5,1172269264
555,231,4.0,978746933
410,4077,5.0,990728072
438,5254,3.5,1105664512
202,62,3.0,975013683
10,30749,3.5,1455398096
477,8874,5.0,1200939544
21,79293,3.5,1452052079
590,5401,1.0,1258417523
599,86644,2.5,1519120345
245,858,2.0,951183090
50,783,2.5,1514238681
448,2139,3.0,1019126719
57,991,3.0,965799536
430,2858,5.0,962936305
600,1265,4.0,1237858421
215,2478,2.5,1260905543
221,34048,2.5,1121365127
594,1214,4.0,1109036961
451,780,3.0,854089163
527,2872,5.0,1033174282
64,1059,3.5,1161564464
304,5060,4.0,891173173
517,52694,1.5,1487955944
318,7206,4.0,1451770351
94,590,4.0,843406616
391,5541,3.0,1030826615
603,377,5.0,963177624
414,4349,3.0,991328023
357,2352,3.0,1348609806
97,4270,5.0,1043383056
322,3052,2.0,1217676745
381,4027,4.0,1165975463
572,1077,5.0,945892394
298,3702,2.0,1450452535
560,97,4.0,1469653182
573,6365,4.5,1186722424
6,19,2.0,845553382
221,3037,4.5,1111177957
111,2145,3.0,1517441355
198,1127,4.0,1034135578
610,1200,5.0,1479544099
177,72378,3.0,1435525268
244,1228,4.0,975075169
100,1968,4.5,1100185874
318,116897,4.5,1437381784
482,16,2.0,1105396054
91,5679,4.0,1112711734
590,2022,3.5,1267152088
27,2115,4.0,965150230
610,5025,3.5,1493847282
462,6380,5.0,1121922505
94,253,1.0,843406732
414,5382,2.0,1024928648
593,2959,4.0,1181007676
169,1721,5.0,1078284611
469,2203,5.0,965661904
447,594,4.0,836961903
352,107406,4.5,1493674746
51,6786,3.0,1230931832
249,7361,4.0,1346757646
401,6539,3.5,1510455689
220,59258,4.5,1230771803
322,1247,3.0,1217676682
252,89745,2.5,1498284231
182,45,3.0,1075764933
275,356,3.0,1049076587
474,6820,4.0,1064841948
122,1270,5.0,1461561374
584,457,4.0,834987672
307,4361,2.5,1186162610
226,2795,4.0,1166115076
391,778,5.0,1032388253
292,1370,4.0,990062271
489,4973,5.0,1332773263
525,60072,3.0,1476476259
68,112852,4.5,1526947558
368,2640,3.0,975829209
91,7123,4.0,1112717262
587,1307,5.0,953138160
220,8961,4.5,1259074255
387,5363,1.0,1138430073
412,2390,3.0,939114231
603,1292,4.0,953926970
551,5952,2.0,1504320891
105,141844,4.5,1446773905
567,99764,5.0,1525282224
599,3196,3.0,1498521774
414,2599,4.0,961436680
590,52287,3.0,1258427015
453,785,4.0,1005967120
292,2915,4.0,1265679954
590,2302,4.0,1258421171
249,42723,3.0,1415415752
594,7101,3.5,1108973662
509,1281,4.5,1436424238
415,904,4.5,1382470197
489,589,3.5,1334170029
560,3452,4.0,1469650591
322,60040,0.5,1217677125
425,2628,3.0,1085477571
414,2172,3.0,979568961
588,25,3.0,839316993
287,110,1.5,1110230585
414,52668,4.0,1194459271
599,43904,1.0,1498503455
63,41566,3.0,1443290332
400,1221,4.5,1498870513
240,432,5.0,849122370
138,898,5.0,1222676107
288,2152,2.0,978622840
45,3196,4.0,1021412195
27,801,2.0,962685525
416,170,2.5,1187495264
580,527,3.0,1167790845
132,4995,3.0,1157921525
438,3826,2.0,1113763717
610,4721,1.0,1493849980
195,2599,2.0,974706332
193,5618,5.0,1436558923
203,110,5.0,1390094654
352,4973,3.0,1493931944
600,2723,3.5,1237715266
520,1801,4.0,1326687732
381,3999,3.0,1168666243
608,5254,4.5,1117415398
182,2539,2.5,1055154951
156,5847,3.5,1106881808
283,805,3.0,901227633
410,2245,2.0,990728405
517,165489,2.5,1487958674
432,7458,4.0,1315244237
608,4545,2.5,1117506922
483,6377,4.5,1178294172
287,3578,2.5,1110230361
414,4326,3.0,992878249
18,1193,4.5,1517686025
370,4973,4.5,1159161964
381,262,4.0,1168800704
586,122904,4.0,1529899267
351,78039,3.5,1325980212
89,176805,4.0,1520409006
223,1240,3.0,1226209853
337,141,3.0,860255716
331,8783,2.0,1537158415
54,593,4.0,839920981
42,2492,1.0,996220790
221,27834,4.5,1121365434
352,356,5.0,1493932086
74,6552,4.0,1207500626
280,58803,4.5,1348533325
28,65216,3.5,1234850034
132,2671,3.5,1157923091
479,2362,4.0,1039361336
177,47629,4.0,1435525470
89,5481,2.0,1520408492
33,1188,4.0,939647873
561,5445,3.0,1491091089
140,5507,3.0,1044405477
240,442,3.0,849122404
182,4774,2.5,1055154747
19,1588,2.0,965707079
264,480,2.0,1136978631
305,36529,5.0,1460222173
555,3497,3.0,978823349
414,6539,4.5,1058630859
221,1266,4.5,1118246813
318,84187,3.5,1455891341
414,33725,2.0,1216147050
108,1721,4.0,1042838935
232,1387,3.5,1161829062
448,151559,2.0,1487877726
380,6721,3.0,1501787201
474,3549,5.0,1004131501
260,1285,4.0,1109411105
186,3114,4.0,1031073489
21,6548,3.5,1421521954
365,93510,4.5,1488333289
422,3447,4.0,986173047
520,4333,3.5,1326611121
227,55820,4.0,1447209881
82,1214,3.5,1084467898
385,480,4.0,834691810
177,1732,3.0,1435890632
307,7448,3.0,1186258658
414,122916,4.0,1522624761
51,2301,5.0,1230930362
249,159093,4.0,1472595896
135,1597,4.0,1009692875
256,5481,3.0,1447001018
587,597,4.0,953139302
132,68157,3.5,1329983509
492,32,3.0,863975946
63,61323,3.5,1443200389
292,69844,4.0,1265679748
249,55577,2.5,1347887421
387,2186,3.0,1094876484
171,1304,4.0,866905839
317,5630,5.0,1430517267
601,1584,3.5,1521397691
272,68358,4.0,1532265998
603,2829,4.0,953927295
274,57528,3.5,1201902115
232,37741,3.5,1247190421
438,4816,2.5,1105829445
165,3256,4.0,1046742010
448,596,4.0,1019126674
163,1726,2.0,894217548
232,4343,2.5,1218167479
452,1196,5.0,1013395184
326,59369,1.5,1332270961
414,1321,3.0,962371845
466,57368,4.0,1439915842
380,68194,4.0,1493421366
563,117529,3.5,1439932810
590,805,3.5,1258421509
325,3863,3.0,1039395775
78,165,3.0,1252574722
553,1221,5.0,1219559706
584,454,5.0,834987810
385,21,5.0,835118614
149,196,3.0,902085002
352,2391,3.0,1493673850
610,5816,4.0,1493844904
414,166,3.0,961438936
380,72356,4.0,1502223281
563,912,4.0,1439932492
509,96821,3.0,1435992397
414,68157,4.0,1261010104
4,759,3.0,945078601
232,6862,3.5,1218165478
558,4159,5.0,1035416048
400,778,5.0,1498870441
483,173,1.0,1181496560
265,2028,4.0,965316313
222,97752,3.0,1391347665
220,2011,4.5,1230062146
32,1429,4.0,856736579
210,116797,5.0,1533754547
202,2467,4.0,974925519
445,5618,4.5,1454621790
140,5010,4.0,1012505914
368,4008,2.0,975805443
59,1722,3.0,953609458
542,4025,3.0,1163387930
339,6869,4.0,1460184431
156,708,3.0,946799816
385,1023,4.0,842892279
68,42738,3.0,1269122762
177,78499,5.0,1435524741
474,1345,3.5,1053021541
603,1,4.0,963178147
489,1619,3.0,1333233477
57,3697,2.0,965798870
339,5502,4.5,1460183254
381,7099,4.5,1167286608
389,736,5.0,857934174
42,4629,2.0,996260295
391,199,4.0,1032648830
387,27317,3.5,1128243144
479,818,4.0,1039362294
555,3444,2.0,978823569
353,172,2.0,831939875
64,1196,3.5,1161520897
590,1020,3.0,1267238200
290,2988,4.0,974942273
137,1270,3.5,1204859897
417,3535,3.0,1529283948
514,2987,3.0,1533949324
328,3671,4.5,1494211968
600,45028,3.0,1237850959
452,2791,5.0,1019585497
195,2916,4.0,974705867
594,990,4.5,1108975294
42,361,3.0,996220309
460,4995,5.0,1359177630
178,44195,5.0,1164354807
266,457,4.0,945670028
111,144606,4.0,1517441257
453,1552,3.0,972622102
606,1416,3.5,1171501592
51,1580,5.0,1230929254
125,93510,4.0,1474570525
144,1917,2.5,1136812519
62,27831,4.5,1532723284
80,3527,4.0,1377308343
28,898,3.0,1243837286
354,5956,4.0,1200953065
4,492,5.0,945079872
600,17,3.5,1237712509
599,1374,3.0,1498521493
414,1515,2.0,961682383
580,8376,1.0,1167790071
559,370,3.0,845476170
474,6603,2.5,1087832522
534,76175,4.0,1459787996
3,2288,4.0,1306463631
265,2968,3.0,965314929
480,4639,1.5,1179165773
66,6188,3.5,1113190478
580,1917,3.5,1167860614
448,103543,2.0,1406660751
427,5009,2.5,1053071036
275,2571,5.0,1049078883
505,70293,2.0,1298779835
529,719,2.0,855583470
599,4973,5.0,1498533410
540,4993,4.0,1179108930
290,2731,5.0,974938211
41,1214,0.5,1459367443
381,66097,5.0,1253162131
570,2353,3.0,1181475838
312,3727,3.0,1043176096
608,6166,1.0,1117674623
19,1722,3.0,965711128
380,1207,5.0,1494803535
217,1222,3.0,956194747
322,1056,2.5,1217675520
346,903,4.0,1125857608
414,1954,4.0,961515643
414,551,4.0,961438292
203,4993,5.0,1390094672
89,82854,2.0,1520408903
242,349,3.0,834073077
21,3489,3.5,1419794797
385,593,3.0,834693560
414,7165,3.0,1103522460
219,1566,2.5,1195944556
596,4226,4.5,1535708239
18,2409,4.0,1455749696
600,2407,4.0,1237742476
124,1223,4.0,1336409689
200,2949,4.0,1229888513
93,558,4.0,942946634
307,2699,3.0,1186085233
42,1343,3.0,996218222
27,2407,4.0,965151172
438,33493,3.5,1116810694
177,64839,3.5,1435524967
56,253,3.0,835799162
380,4386,3.0,1494613335
95,6863,4.0,1069614249
380,105731,3.0,1494709191
51,247,5.0,1230928802
288,1394,4.0,975692427
289,708,3.0,1143424616
15,3499,4.0,1510572526
480,4873,3.0,1179163576
509,80586,4.5,1436424374
249,55269,4.0,1440074562
409,3363,5.0,967920079
453,778,5.0,972622570
248,1210,3.5,1534591644
234,1690,4.0,1004408403
20,4449,2.0,1054037667
401,4993,3.0,1510450411
414,33162,3.5,1192047400
89,108156,3.5,1520408705
182,4022,2.5,1055157611
21,103372,3.5,1403461849
182,10,3.5,1054782216
236,1350,4.0,943013896
232,71057,3.5,1283133268
1,2692,5.0,964981855
177,1552,2.0,1435534425
288,7162,3.0,1093359956
217,44,2.0,955941505
387,44759,1.0,1199012909
200,3825,3.5,1229889846
104,2572,5.0,1048586179
202,588,4.0,975015866
92,327,3.5,1294941372
514,2867,4.0,1534086367
208,1277,4.0,940639310
318,44931,4.5,1424164414
364,1356,4.0,869443772
221,2858,5.0,1118246707
391,1912,2.0,1030827275
288,4008,3.5,1079984185
428,3555,2.0,1111526044
381,4226,4.5,1168800601
317,112171,2.0,1430597364
288,432,2.0,978622726
186,1291,4.0,1031087825
414,40583,4.0,1134354924
312,2529,4.0,1043176620
332,5291,5.0,1352672926
586,1610,4.5,1529900158
538,3671,4.5,1307845499
580,1262,0.5,1167790959
263,5377,4.0,1026158404
104,2153,2.0,1049135578
298,47640,3.0,1467489421
421,1020,3.0,1311494083
318,6218,2.5,1421145791
249,73431,2.5,1401456257
555,1257,5.0,978749357
434,5502,2.5,1271039108
45,765,4.0,951170771
21,106696,4.0,1403460685
275,2240,5.0,1049079466
282,5900,3.5,1514069681
113,207,3.0,980051546
448,474,4.0,1019124231
448,89492,4.0,1355584097
232,4023,3.0,1218168010
219,1221,4.0,1214043291
62,58559,5.0,1521488846
212,6373,4.0,1523216579
525,88405,2.5,1476476742
29,780,4.0,1362016798
603,2918,4.0,953927655
391,1466,3.0,1032389940
606,37731,3.5,1183640383
601,5618,5.0,1521397600
195,1249,4.0,974705726
307,4039,4.5,1186085129
29,1939,4.0,1362016593
480,5630,3.0,1179178928
239,208,2.5,1221158495
19,450,2.0,965706866
306,69644,3.0,1518381229
19,3671,3.0,965705784
247,593,4.0,1467644099
6,196,3.0,845553586
89,49274,5.0,1520408965
24,34437,3.5,1458941506
135,3793,4.0,1009692582
64,1396,3.5,1161528817
169,5267,4.5,1059429101
3,5181,5.0,1306463718
91,5952,4.0,1112713695
125,44191,3.5,1474482342
607,1610,4.0,963080063
502,903,3.5,1111757298
288,3635,3.0,976138026
564,4246,3.5,1481817623
177,111759,4.0,1435526621
477,374,0.5,1201159915
479,1320,3.0,1039367332
265,2433,4.0,965318061
146,2805,2.5,1312507835
599,4989,2.0,1498511059
288,2496,4.0,976140083
580,1246,4.0,1168086971
610,45728,3.5,1493847216
182,4545,4.0,1055152175
414,88129,5.0,1324237914
239,2141,4.0,1221147497
298,6702,0.5,1466278011
287,16,2.0,1110229950
270,62,5.0,853918728
580,778,5.0,1167791131
517,8972,1.0,1487957735
57,3614,3.0,972175105
23,29,4.0,1107341574
239,1527,4.5,1221158292
284,590,4.0,832695048
305,49530,4.5,1460135189
305,778,5.0,1460135334
368,2816,1.0,971275239
42,383,4.0,996221233
600,41285,4.0,1237763741
19,2687,2.0,965709025
50,7748,4.0,1514239964
83,70286,3.5,1333843478
41,1584,2.0,1459367550
140,4799,3.0,1021899069
608,2542,4.0,1117162447
202,3147,4.0,974924834
93,2567,3.0,942767242
356,5792,5.0,1242881688
354,185,3.5,1200870520
182,1263,4.5,1054780446
438,34405,4.0,1135624874
305,608,3.5,1460964093
318,60040,3.0,1426106390
599,1208,5.0,1519029295
105,356,3.5,1446572081
450,3173,4.0,974705331
274,6879,3.5,1171492310
221,778,4.5,1119984369
305,4232,3.0,1460303377
599,93840,3.5,1498501074
409,3244,4.0,967920117
526,1246,4.5,1502131983
599,405,2.5,1498515796
331,54259,3.0,1537158451
12,3668,5.0,1247264220
68,2694,3.5,1158535873
182,6620,4.0,1116756249
144,4027,3.5,1137324200
606,991,4.0,1171735721
418,1220,5.0,1461868039
274,3285,2.0,1171786187
447,442,4.0,836961132
68,3623,4.5,1158531686
458,380,3.0,845651603
174,539,5.0,848487075
606,5364,3.0,1181509277
140,837,3.0,949666683
477,48394,4.0,1200940225
414,103341,4.0,1511541227
554,1760,2.0,944900770
607,1717,5.0,963079577
377,150,5.0,1340345170
475,788,4.5,1498031790
200,1213,4.0,1229886360
59,2616,2.0,953609458
318,86922,4.0,1515012699
295,296,5.0,1320064918
249,58295,3.0,1346756548
264,783,4.0,1136978499
610,4975,3.5,1493845410
259,6711,5.0,1146845498
27,1197,5.0,965150190
599,3423,2.0,1519257917
50,174055,2.5,1518168647
45,2195,4.0,951170509
596,3301,3.0,1535834369
17,541,3.5,1322628857
387,481,3.5,1117356223
119,138036,4.5,1450536964
561,101864,2.0,1491091428
74,34437,3.5,1207502302
68,1876,2.5,1158532956
538,7888,5.0,1307846856
210,72998,5.0,1517173098
153,106696,2.5,1525552648
182,76,3.5,1055152107
305,87520,2.5,1460303945
91,153,2.0,1112711306
200,6378,4.0,1229886974
187,1241,4.5,1161849720
610,6567,3.0,1493849834
469,3767,2.0,965335164
68,50068,3.0,1230498576
345,4792,3.0,1342827294
58,475,5.0,847719285
606,8454,3.5,1171502042
294,653,1.0,966634240
489,4239,1.5,1332775148
555,708,4.0,978747097
474,2110,3.5,1089387033
44,141,3.0,869251861
554,2017,4.0,944900908
590,7036,3.0,1258417834
597,1552,4.0,941729483
433,778,4.5,1506824039
75,8865,1.0,1158982908
470,367,4.0,849075299
440,2707,4.0,1237568798
253,48394,5.0,1286644844
220,318,5.0,1230054966
91,5500,3.5,1112716948
387,471,3.0,1139047519
210,128842,4.0,1527266156
104,743,2.5,1293832255
380,113573,3.0,1495388369
448,1438,2.0,1019124858
448,33166,4.0,1205147908
604,327,5.0,832080980
198,1258,3.0,1034137298
275,994,4.0,1049079037
522,6942,0.5,1388124700
474,446,3.0,1192327106
534,2394,5.0,1459787996
307,51931,5.0,1192026200
428,2291,3.5,1111524448
290,2394,4.0,975032355
139,53121,1.0,1453925181
492,653,4.0,863976055
599,260,5.0,1498533468
414,187595,3.5,1527977920
375,2628,1.5,1225314341
504,5013,4.0,1072065982
4,351,3.0,986934901
525,5013,4.5,1476476865
387,1947,2.5,1094877841
483,1517,3.5,1181494899
98,50872,5.0,1532458002
448,7245,1.0,1263060377
177,342,3.0,1435534564
590,356,5.0,1258416659
448,90738,1.5,1373743906
382,912,5.0,1515160629
19,2555,1.0,965708587
484,35836,4.0,1342296312
603,1280,5.0,953925050
6,374,3.0,845554296
414,4333,4.0,991144742
414,43912,2.0,1150130066
387,8228,4.0,1094876106
520,135,3.5,1326607926
600,3812,4.0,1237714464
567,87867,0.5,1525290105
93,1356,5.0,942946013
182,6890,4.5,1077069107
217,1019,3.0,955942112
227,47610,3.5,1447210814
307,8373,3.0,1186173118
78,150,4.0,1252575119
111,171891,3.5,1517440199
219,4734,2.5,1194681450
332,3702,3.5,1352673133
249,4718,3.5,1346754953
61,7153,4.5,1145532573
307,3616,2.0,1186172983
387,1284,3.5,1094876528
202,589,5.0,974921268
304,2858,2.0,944976444
380,2004,4.0,1494804350
96,733,4.0,964772883
297,1610,3.0,900871829
462,1222,3.0,1123893415
52,8961,4.0,1468051403
220,5989,4.0,1230060280
132,355,2.0,1157923325
477,70687,4.5,1256050520
474,3296,3.5,1095092376
477,500,3.5,1200939738
483,837,3.0,1215897165
600,2266,3.5,1237852234
603,4232,1.0,1002403400
414,899,5.0,961513654
182,6879,3.0,1078244810
256,6537,3.0,1446580470
346,6993,4.5,1155066579
50,32659,2.5,1514240275
274,442,3.5,1171491564
249,2918,3.5,1417427324
573,88129,4.0,1340518797
68,39,4.0,1158532000
232,2841,4.0,1165733043
597,1184,5.0,941558308
517,1955,2.5,1487953325
370,7090,4.5,1159317697
332,46578,4.0,1352671938
135,1653,5.0,1009691186
448,6302,1.0,1054455977
108,5349,5.0,1042841085
160,2140,2.0,971114178
308,5618,4.0,1421373910
469,1,4.0,965336888
19,1269,4.0,965705942
140,733,3.0,942844165
222,44665,3.5,1391354420
608,40278,4.5,1147362749
603,2066,5.0,953925349
322,750,4.0,1217676540
608,6294,4.0,1117503962
253,2155,4.0,1286643027
440,7361,4.0,1237569025
292,5816,3.5,1219625075
303,16,2.5,1053302761
520,10,4.0,1326609139
149,329,1.0,902085002
419,4022,4.5,1321647792
414,6297,3.5,1095465832
480,6281,3.5,1179164201
480,6867,4.0,1179163171
56,589,4.0,835799330
156,2750,3.0,946799537
125,2,4.0,1474311709
488,2324,4.5,1112382241
527,364,4.0,1033174482
608,4105,3.5,1117408565
336,110,4.0,1122227307
111,130087,3.0,1517441246
274,53996,2.5,1200307566
334,1923,4.0,1225477796
175,43904,0.5,1234189741
477,68358,4.5,1242278357
288,3578,2.0,984416988
111,33679,3.5,1516140817
305,68954,5.0,1460221997
305,54272,5.0,1460136664
187,922,5.0,1161849981
420,3534,3.0,1218036317
596,5989,3.0,1535708327
555,2403,3.0,978822865
387,55280,3.5,1195452032
380,1731,3.0,1495235300
64,2355,4.0,1161520576
515,260,5.0,1513602000
274,2194,3.0,1171493525
254,1580,2.5,1180446506
221,6639,4.0,1119984202
533,2571,5.0,1424753506
318,47,4.0,1433139531
232,70334,3.5,1283133774
599,1590,3.0,1498523438
380,158,3.0,1493667610
488,6377,5.0,1112382039
89,911,2.5,1520408306
43,11,4.0,848993928
474,31903,4.0,1130961734
108,480,4.0,1042838912
